AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CanonicalUrl,ControlStatement,County,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,Started,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,WaterTenders,resource_intensity,suppression_power,containment_efficiency
268.0,False,Angeles National Forest/Los Angeles County Fire,2.0,0,/incidents/2013/9/23/madre-fire/,All road closures have been lifted.,17,19,6.0,2.0,11.0,2013-09-28T08:00:00Z,3.0,False,True,Grass,2.0,3.0,34.149,San Gabriel Canyon 1/4 mile west of the entrance station,-117.908,False,Madre Fire,100.0,151.5,True,The Madre Fire burned September 2013 in the San Gabriel Canyon in Los Angeles County.,2013-09-23T18:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
263.0,False,CAL FIRE San Diego Unit / Cleveland National Forest,2.0,0,/incidents/2013/9/9/lyon-fire/,All road closures have been lifted.,36,37,4.0,2.0,15.0,2013-09-12T18:15:00Z,3.0,False,True,Grass,1.0,2.0,32.710918,"Four Corners, Lyons Valley Road, east of Lyons Peak",-116.746023,True,Lyon Fire,100.0,294.0,True,"The Lyon Fire burned September 2013 off of Lyons Valley Road in the Four Corners area near Lyons Peak, in San Diego County.",2013-09-09T13:09:00Z,6.0,7.0,0.0,176.0,4.0,18.375,3.0,0.3389830508474576
243.0,False,Angeles National Forest,2.0,0,/incidents/2013/8/8/sharp-fire/,All road closures have been lifted.,35,36,6.0,2.0,11.0,2013-08-13T23:45:00Z,3.0,False,True,Grass,2.0,3.0,34.35,Sheep canyon just south of Wrightwood,-117.62,False,Sharp Fire,100.0,151.5,True,The Sharp Fire burned in August 2013 near Sheep Canyon just south of Wrightwood on the Angeles National Forest in San Bernardino County. ,2013-08-08T12:15:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
240.0,False,CAL FIRE Santa Clara Unit,2.0,0,/incidents/2013/6/8/vasco-fire/,All road closures have been lifted.,0,1,6.0,2.0,11.0,2013-06-08T13:25:00Z,3.0,False,True,Grass,2.0,3.0,37.775057,"off Vasco Road & North Vasco Road, north of Livermore",-121.737213,False,Vasco Fire,100.0,151.5,True,"The Vasco Fire burned in June 2013 off Vasco Road and North Vasco Road, north of Livermore in Alameda County. ",2013-06-08T10:16:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
237.0,False,CAL FIRE/Placer County Fire,2.0,0,/incidents/2013/6/13/pfe-fire/,All road closures have been lifted.,30,31,6.0,2.0,11.0,2013-06-13T14:15:00Z,3.0,False,True,Grass,2.0,3.0,38.729297,"PFE Road and Watt Avenue, West Roseville",-121.380862,False,PFE Fire,100.0,151.5,True,The PFE Fire burned in June 2013 off PFE Road and Watt Avenue in West Roseville in Placer County. ,2013-06-13T11:28:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
226.0,False,Mendocino National Forest,2.0,0,/incidents/2013/6/12/daves-fire/,All road closures have been lifted.,10,11,6.0,2.0,11.0,2013-06-17T09:00:00Z,3.0,False,True,Grass,2.0,3.0,0.0,15 miles northwest of Elk Creek off County Road 306,0.0,False,Daves Fire,100.0,151.5,True,"The Daves Fires burned in June 2013, 15 miles northwest of Elk Creek off County Road 306, in Glenn County.",2013-06-12T15:17:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
217.0,False,CAL FIRE Tehama-Glenn Unit,2.0,0,/incidents/2013/5/1/306-fire/,All road closures have been lifted.,10,11,11.0,5.0,6.0,2013-05-05T18:00:00Z,3.0,False,True,Grass,5.0,3.0,39.514139,2 miles south of the community of Elk Creek,-122.560862,True,306 Fire,100.0,221.0,True,"The 306 Fire burned in May 2013, 2 miles south of the community of Elk Creek in Glenn County.",2013-05-01T19:00:00Z,6.0,7.0,0.0,45.0,5.0,31.571428571428573,10.0,0.45045045045045046
213.0,False,Los Padres National Forest,2.0,0,/incidents/2013/7/17/tassajara-fire/,All road closures have been lifted.,26,27,6.0,2.0,11.0,2013-07-17T19:30:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"Tassajara Hot Springs, near the Zen Center",0.0,False,Tassajara Fire,100.0,151.5,True,The Tassajara Fire burned in July 2013 near the Tassajara Hot Springs and the Zen Center in Monterey County on the Los Padres National Forest. ,2013-07-17T13:23:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
200.0,False,San Bernardino National Forest/CAL FIRE San Bernardino Unit,2.0,0,/incidents/2013/9/24/sierra-fire/,All road closures have been lifted.,35,36,6.0,2.0,11.0,2013-09-30T08:30:00Z,3.0,False,True,Grass,2.0,3.0,34.2,in the Cajon Pass west of I-15 near Glen Helen Road,-117.417,False,Sierra Fire,100.0,151.5,True,The Sierra Fire burned September 2013 in the Cajon Passon west of I-15 near Glen Helen Road in San Bernardino County.,2013-09-24T15:51:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
200.0,False,CAL FIRE Tehama-Glenn Unit,2.0,0,/incidents/2013/7/4/vina-fire/,All road closures have been lifted.,52,52,6.0,2.0,11.0,2013-07-04T10:30:00Z,3.0,False,True,Grass,2.0,3.0,40.012398,"Tehama-Vina Rd and Sherman Rd, Los Molinos",-122.079871,False,Vina Fire,100.0,151.5,True,"The Vina Fire burned in July 2013 off Tehama-Vina Road and Sherman Road, Los Molinos in Tehama County. ",2013-07-04T07:30:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
196.0,False,CAL FIRE Shasta Unit ,2.0,0,/incidents/2013/8/19/burney-lightning-series-warner-fire/,All road closures have been lifted.,43,45,24.0,24.0,31.0,2013-08-23T19:15:00Z,3.0,False,True,Grass,24.0,3.0,40.5445,Fall River Mills and McAruther area,-121.3754,True,Burney Lightning Series (Warner Fire),100.0,347.0,True,Burney Lightning Series(Warner Fire)burned in August 2013 near Fall River Mills and McAruther area in Shasta County. ,2013-08-19T17:48:00Z,6.0,7.0,0.0,45.0,24.0,10.84375,48.0,0.28735632183908044
195.0,False,CAL FIRE Tehama-Glenn Unit,2.0,0,/incidents/2013/7/19/paskenta-fire/,All road closures have been lifted.,52,52,6.0,2.0,11.0,2013-07-19T15:00:00Z,3.0,False,True,Grass,2.0,3.0,39.961309,West of Corning,-122.330879,False,Paskenta Fire,100.0,151.5,True,The Paskenta Fire burned in July 2013 west of Corning in Tehama County. ,2013-07-19T13:32:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
190.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,0,/incidents/2013/11/21/silverado-fire/,All road closures have been lifted.,27,28,6.0,2.0,15.0,2013-11-23T18:30:00Z,3.0,False,True,Grass,2.0,3.0,38.382,Off Silverado Trail in the Soda Canyon area near Napa,-122.311,True,Silverado Fire,100.0,150.0,True,The Silverado Fire is burning in the Silverado Trail area near Napa (Napa County).,2013-11-21T21:39:00Z,6.0,1.0,0.0,45.0,3.0,9.375,4.0,0.6622516556291391
170.0,False,Santa Barbara County Fire,2.0,0,/incidents/2013/5/28/olive-fire/,All road closures have been lifted.,40,42,6.0,2.0,11.0,2013-05-29T10:30:00Z,3.0,False,True,Grass,2.0,3.0,34.611824,"Hwy 246 and Meadowvale, East of Solvang ",-120.074655,False,Olive Fire,100.0,151.5,True,"The Olive Fire burned in May 2013 off Highway 246 and Meadowvale, East of Solvang in Santa Barbara County. ",2013-05-28T15:24:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
163.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,0,/incidents/2013/11/4/capay-fire/,All road closures have been lifted.,57,57,6.0,2.0,11.0,2013-11-04T15:35:00Z,3.0,False,True,Grass,2.0,3.0,38.67479,"Off County Road 23 & County Road 81, Southwest of Esparto",-122.08725,False,Capay Fire,100.0,151.5,True,"The Capay Fire off County Road 23 & County Road 81, Southwest of Esparto was 163 acres.",2013-11-04T11:41:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
163.0,False,CAL FIRE / Sacramento Metropolitan Fire,2.0,0,/incidents/2013/7/19/50-fire/,All road closures have been lifted.,8,"9,34",6.0,2.0,11.0,2013-07-19T17:15:00Z,3.0,False,True,Grass,2.0,3.0,38.63987,South of Hwy 50 at the El Dorado and Sacramento County line,-121.08438,False,50 Fire,100.0,151.5,True,The 50 Fire burned in July 2013 South of Highway 50 at the El Dorado and Sacramento County Line. ,2013-07-19T14:12:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
163.0,False,CAL FIRE / Sacramento Metropolitan Fire,2.0,0,/incidents/2013/7/19/50-fire/,All road closures have been lifted.,33,"9,34",6.0,2.0,11.0,2013-07-19T17:15:00Z,3.0,False,True,Grass,2.0,3.0,38.63987,South of Hwy 50 at the El Dorado and Sacramento County line,-121.08438,False,50 Fire,100.0,151.5,True,The 50 Fire burned in July 2013 South of Highway 50 at the El Dorado and Sacramento County Line. ,2013-07-19T14:12:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
159.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,0,/incidents/2013/10/4/crane-fire/,All road closures have been lifted.,47,49,6.0,2.0,11.0,2013-10-05T07:45:00Z,3.0,False,True,Grass,2.0,3.0,38.34599,"near Crane Creek Regional Park off Pressley Rd, east of Rohnert Park ",-122.6503,False,Crane Fire,100.0,151.5,True,"The Crane Fire burned October 2013 near Crane Creek Regional Park off Pressley Rd, east of Rohnert Park in Sonoma County.",2013-10-04T12:25:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
158.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,0,/incidents/2013/7/26/lakeville-fire/,All road closures have been lifted.,47,49,6.0,2.0,11.0,2013-07-26T17:45:00Z,3.0,False,True,Grass,2.0,3.0,38.17693,"Off Lakeville Hwy, 6 miles SE of Petaluma",-122.51253,False,Lakeville Fire,100.0,151.5,True,"The Lakeville Fire burned in July 2013 off Lakeville Highway, 6 miles southeast of Petaluma in Sonoma County. ",2013-07-26T13:45:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
150.0,False,CAL FIRE Santa Clara Unit,2.0,0,/incidents/2013/10/4/highland-fire/,All road closures have been lifted.,0,1,6.0,2.0,11.0,2013-10-04T10:30:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"Highland Road, Livermore",0.0,False,Highland Fire,100.0,151.5,True,THe Highland Fire burned October 2013 off Highland Road in Livermore in Alameda County.,2013-10-04T07:35:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
150.0,False,CAL FIRE / Riverside County Fire,2.0,0,/incidents/2013/7/16/redlands-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2013-07-17T07:45:00Z,3.0,False,True,Grass,2.0,3.0,33.990128,"Redlands Boulevard and San Timoteo Canyon Road, north of Moreno Valley",-117.164997,False,Redlands Fire,100.0,151.5,True,"The Redlands Fire burned in July 2013 off Redlands Boulevard and San Timoteo Canyon Road, north of Moreno Valley in Riverside County. ",2013-07-16T17:48:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
150.0,False,CAL FIRE Santa Clara Unit,2.0,0,/incidents/2013/7/12/diablo-fire/,All road closures have been lifted.,48,50,6.0,2.0,11.0,2013-07-13T21:45:00Z,3.0,False,True,Grass,2.0,3.0,37.436,"off Diablo Grande Parkway, west of I-5, southwest of Patterson",-121.1955,False,Diablo Fire,100.0,151.5,True,"The Diablo Fire burned in July 2013 off Diablo Grande Parkway, west of I-5, southwest of Patterson in Stanislaus County. ",2013-07-12T15:35:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
150.0,False,CAL FIRE/Fresno County Fire,2.0,0,/incidents/2013/6/25/george-fire/,All road closures have been lifted.,9,10,6.0,2.0,11.0,2013-06-25T17:15:00Z,3.0,False,True,Grass,2.0,3.0,36.7218,off Bronco Lane in Squaw Valley,-119.2248,False,George Fire,100.0,151.5,True,The George Fire burned in June 2013 off Bronco Lane in Squaw Valley in Fresno County.,2013-06-25T13:36:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
150.0,False,CAL FIRE Butte Unit,2.0,0,/incidents/2013/5/22/neal-fire/,All road closures have been lifted.,3,4,6.0,2.0,17.0,2013-05-22T09:30:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"Neal Road, southwest of Paradise",0.0,True,Neal Fire,100.0,60.0,True,"The Neal Fire burned in May 2013 off Neal Road, southwest of Paradise in Butte County. ",2013-05-22T00:56:00Z,6.0,7.0,0.0,45.0,4.0,3.3333333333333335,4.0,1.639344262295082
149.0,False,Los Angeles County Fire Department,2.0,0,/incidents/2013/5/28/magic-fire/,All road closures have been lifted.,17,19,6.0,2.0,11.0,2013-05-29T15:30:00Z,3.0,False,True,Grass,2.0,3.0,34.419284,off Magic Mtn Parkway in Valencia,-118.58688,False,Magic Fire,100.0,151.5,True,"The Magic Fire burned in May 2013, off Magic Mountain Parkway in Valencia in Los Angeles County. ",2013-05-28T11:30:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
134.0,False,Sequoia National Forest,2.0,0,/incidents/2013/9/8/angora-fire/,All road closures have been lifted.,54,54,6.0,2.0,11.0,2013-09-24T20:15:00Z,3.0,False,True,Grass,2.0,3.0,36.258,Golden Trout Wilderness,-118.459,False,Angora Fire,100.0,151.5,True,The Angora Fire burned September 2013 in the Golden Trout WIlderness in Tulare County.,2013-09-08T11:53:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
125.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,0,/incidents/2013/5/1/yellow-fire/,All road closures have been lifted.,47,49,9.0,5.0,17.0,2013-05-03T06:15:00Z,3.0,False,True,Grass,5.0,3.0,38.638828,"Hwy 128 & Yellow Jacket Ranch Rd in Knights Valley, northwest of Calistoga",-122.655616,True,Yellow Fire,100.0,249.0,True,"The Yellow Fire burned in Month 2013, northwest of Calistoga in Sonoma County.",2013-05-01T02:01:00Z,6.0,7.0,0.0,45.0,5.0,13.833333333333334,10.0,0.4
124.0,False,CAL FIRE Sanoma-Lake-Napa Unit,2.0,0,/incidents/2013/6/18/california-fire/,All road closures have been lifted.,46,48,6.0,2.0,11.0,2013-06-18T22:30:00Z,3.0,False,True,Grass,2.0,3.0,38.08744,"Off Lake Herman Rd, west of Hwy 680 in Benicia",-122.13802,False,California Fire,100.0,151.5,True,"The California Fire started in June 2013 off Lake Herman Road, west of Highway 680 in Benicia in Solano County. ",2013-06-18T15:18:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
124.0,False,CAL FIRE Madera-Mariposa-Merced Unit,2.0,0,/incidents/2013/6/4/152-fire/,All road closures have been lifted.,22,24,6.0,2.0,11.0,2013-06-05T08:30:00Z,3.0,False,True,Grass,2.0,3.0,37.03776,Hwy 152 in San Luis Creek Reservoir,-121.006939,False,152 Fire,100.0,151.5,True,"The 152 Fire burned in June 2013, off Highway 152 in San Luis Creek Reservoir in Merced County.",2013-06-04T15:42:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
124.0,False,CAL FIRE/Riverside County Fire,2.0,0,/incidents/2013/5/25/smiley-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2013-05-25T23:00:00Z,3.0,False,True,Grass,2.0,3.0,33.963591,"Off Smiley Blvd & Vista Suelto Rd, north of Moreno Valley",-117.187934,False,Smiley Fire,100.0,151.5,True,"The Smiley Fire burned in May 2013, off Smiley Blvd and Vista Suelto Road, North of Moreno Valley, in Riverside County. ",2013-05-25T14:59:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
120.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,0,/incidents/2013/11/8/cantwell-fire/,All road closures have been lifted.,15,17,10.0,6.0,30.0,2013-11-10T18:30:00Z,3.0,False,True,Grass,2.0,3.0,38.882214,"South of Morgan Valley Rd and East of Hwy 29, Community of Lower Lake",-122.567525,True,Cantwell Fire,100.0,285.0,True,"The Cantwell Fire South of Morgan Valley Rd and East of Hwy 29, Community of Lower Lake was 120 acres.",2013-11-08T13:42:00Z,6.0,1.0,0.0,45.0,3.0,9.193548387096774,8.0,0.34965034965034963
116.0,False,CAL FIRE Amador-El Dorado Unit,2.0,0,/incidents/2013/8/16/union-fire/,All road closures have been lifted.,8,9,6.0,2.0,11.0,2013-08-16T17:55:00Z,3.0,False,True,Grass,2.0,3.0,38.682378,"off Koki Ln and Pleasant Valley Rd, northwest of Diamond Springs",-120.839075,True,Union Fire,100.0,151.5,True,"The Union Fire burned in August 2013 off Koki Ln and Pleasant Valley Rd, northwest of Diamond Springs in El Dorado County.",2013-08-16T13:55:00Z,6.0,1.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
110.0,False,San Bernardino National Forest,2.0,0,/incidents/2013/8/17/cleghorn-fire/,All road closures have been lifted.,35,36,6.0,2.0,11.0,2013-08-18T20:55:00Z,3.0,False,True,Grass,2.0,3.0,34.287,I-15 Cajon Pass south of Cleghorn Road,-117.451,False,Cleghorn Fire,100.0,151.5,True,The Cleghorn Fire burned in August 2013 off I-15 Cajon Pass south of Cleghorn Road in San Bernardino County. ,2013-08-17T17:25:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
108.0,False,CAL FIRE/Fresno County Fire,2.0,0,/incidents/2013/6/13/clinton-fire/,All road closures have been lifted.,9,10,6.0,2.0,11.0,2013-06-13T21:30:00Z,3.0,False,True,Grass,2.0,3.0,36.772425,"Clinton and Highland, East of Fresno",-119.628389,False,Clinton Fire,100.0,151.5,True,"The Clinton Fire started in June 2013 off Clinton and Highland, East of Fresno in Fresno County. ",2013-06-13T11:54:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
105.0,False,CAL FIRE San Benito-Monterey Unit ,2.0,0,/incidents/2013/6/29/freeman-fire/,All road closures have been lifted.,26,27,6.0,2.0,11.0,2013-06-29T18:30:00Z,3.0,False,True,Grass,2.0,3.0,36.1531,"off Hwy 198, 10 miles east of King City",-120.8973,False,Freeman Fire,100.0,151.5,True,"The Freeman Fire burned in June 2013 off Highway 38, 10 miles east of King City in Monterey County. ",2013-06-29T14:09:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
100.0,False,Angeles National Forest / Los Angeles County Fire Department,2.0,0,/incidents/2013/8/9/bee-fire/,All road closures have been lifted.,17,19,6.0,2.0,11.0,2013-08-11T19:15:00Z,3.0,False,True,Grass,2.0,3.0,0.0,San Francisquito Canyon Rd & Stator Ln,0.0,False,Bee Fire,100.0,151.5,True,The Bee Fire burned in August 2013 on the Angeles National Forest near San Francisquito Canyon Road and Stator Lane in Los Angeles County. ,2013-08-09T17:15:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
100.0,False,CAL FIRE Tuolumne-Calaveras Unit,2.0,0,/incidents/2013/6/2/murphy-fire/,All road closures have been lifted.,55,55,6.0,2.0,11.0,2013-06-02T16:55:00Z,3.0,False,True,Grass,2.0,3.0,37.91529,off Lime Kiln Rd,-120.33313,False,Murphy Fire,100.0,151.5,True,The Murphy Fire burned in June 2013 off Lime Kiln Road in Tuolumne County. ,2013-06-02T13:30:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
100.0,False,CAL FIRE San Diego Unit,2.0,0,/incidents/2013/5/22/border-fire/,All road closures have been lifted.,36,37,6.0,2.0,11.0,2013-05-23T08:30:00Z,3.0,False,True,Grass,2.0,3.0,32.564465,Off Alta Rd in the Otay Mesa area,-116.900368,False,Border Fire,100.0,151.5,True,The Border Fire burned in May 2013 off Alta Road in the Otay Mesa area in San Diego County.,2013-05-22T16:14:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
98.0,False,CAL FIRE Mendocino Unit,2.0,0,/incidents/2013/9/28/highland-fire/,All road closures have been lifted.,21,23,6.0,2.0,11.0,2013-09-29T18:15:00Z,3.0,False,True,Grass,2.0,3.0,38.9252,"off Highland Springs Rd, southeast of Kelseyville",-122.966,False,Highland Fire,100.0,151.5,True,"The Highland Fire burned September 2013 off Highland Springs Rd, southeast of Kelseyville, in Mendocino County.",2013-09-28T13:57:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
97.0,False,Modoc National Forest ,2.0,0,/incidents/2013/9/5/davis-creek-complex/,All road closures have been lifted.,24,25,6.0,2.0,11.0,2013-09-24T20:15:00Z,3.0,False,True,Grass,2.0,3.0,41.73325,"Both sides of Davis Creek near Hwy 395, south of Goose Lake ",-120.375,False,Davis Creek Complex,100.0,151.5,True,The Davis Creek Complex burned September 2013 near Highway 395 south of Goose Lake in Modoc County.,2013-09-05T15:57:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
97.0,False,San Bernardino National Forest,2.0,0,/incidents/2013/8/24/little-fire/,All road closures have been lifted.,35,36,6.0,2.0,11.0,2013-08-30T08:00:00Z,3.0,False,True,Grass,2.0,3.0,33.642,near Thomas Mountain south of Lake Hemet on the San Jacinto Ranger District.,-116.706,False,Little Fire,100.0,151.5,True,The Little Fire burned August 2013 bear Thomas Mountain south of Lake Hemet on the San Jacinto Ranger District in San Bernardino County.,2013-08-24T15:09:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
97.0,False,CAL FIRE Lassen-Modoc Unit,2.0,0,/incidents/2013/8/9/coyote-fire/,All road closures have been lifted.,16,18,6.0,2.0,11.0,2013-08-12T09:30:00Z,3.0,False,True,Grass,2.0,3.0,40.88886,"Southeast of Coyote Reservoir, 20 miles southeast of Bieber",-120.958126,False,Coyote Fire,100.0,151.5,True,"The Coyote Fire burned in August 2013, Southeast of Coyote Reservoir, 20 miles southeast of Bieber in Lassen County. ",2013-08-09T15:51:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
